-3.76158e-37,-7.52316e-37,3.76158e-37,-3.23261e-38,0,0,0.0376909,0.240134,-0.0632249,1.46111,-0.280244,3.76158e-37,1.43998e-37,0.143451,0.268617,-0.134915,1.31885,-0.343385,1.41059e-37,-1.05794e-37
2.25695e-36,7.52316e-37,-1.76794e-35,-1.35182e-37,0,0,-0.0555925,0.357151,-0.0544301,1.66403,-0.438671,-1.62218e-36,-4.4081e-38,0.0812432,0.416791,-0.1721,1.52305,-0.542071,-3.52648e-38,-1.64569e-37
-1.22251e-36,1.10496e-36,-1.22251e-36,4.11423e-38,0,0,-0.0774808,0.391404,-0.0444704,1.71086,-0.511256,-1.05794e-37,3.82036e-38,0.0713023,0.471599,-0.183157,1.57141,-0.646529,-3.40893e-37,2.0865e-37
-4.70198e-37,-2.35099e-38,-9.40395e-38,1.08733e-37,0,0,-0.0828755,0.398306,-0.0380004,1.72477,-0.544496,-2.70364e-37,-1.02856e-37,0.0730865,0.489842,-0.186791,1.5869,-0.701591,-1.76324e-37,-1.32243e-37
-7.99336e-37,1.83612e-36,-1.21781e-35,-1.38708e-37,0,0,-0.0729103,0.370315,-0.04473,1.70038,-0.481446,-5.01936e-37,-3.46771e-38,0.0736871,0.457123,-0.180216,1.55959,-0.632559,-6.15959e-37,1.99834e-37
-3.39953e-36,-1.25754e-36,2.98576e-36,-2.79768e-38,0,0,-0.0823902,0.385218,-0.0381306,1.72297,-0.523323,-7.37858e-37,6.38293e-38,0.0689151,0.484067,-0.183155,1.58601,-0.700897,1.39414e-37,-1.24309e-37
-9.02921e-36,-5.34213e-36,-1.52579e-36,2.00739e-37,0,0,-0.0843429,0.386919,-0.0342729,1.72722,-0.538783,8.54385e-37,1.48441e-37,0.0667783,0.493038,-0.181492,1.59444,-0.729791,3.12752e-37,-7.26749e-38
-1.76213e-35,-6.82706e-36,-1.67882e-35,1.69174e-37,0,0,-0.0831242,0.385167,-0.0329292,1.72714,-0.543334,9.72184e-37,-1.64995e-37,0.0663801,0.495569,-0.178163,1.60082,-0.736447,-1.4914e-37,-3.54215e-37
-3.77909e-36,8.63004e-37,-1.72772e-36,-2.83052e-37,0,0,-0.0829522,0.381905,-0.0313608,1.72609,-0.53881,-3.6487e-38,6.54866e-38,0.0646056,0.495028,-0.175763,1.60357,-0.733682,-2.03943e-37,-3.83474e-37
-2.32836e-36,-7.80463e-36,3.03661e-36,1.54478e-37,0,0,-0.0822962,0.380494,-0.02771,1.72511,-0.551858,-5.53336e-37,-2.69158e-38,0.0654238,0.495852,-0.176744,1.6059,-0.751235,4.99037e-37,3.24746e-37
