-1.75817e-37,-7.54613e-37,6.99206e-37,-4.49482e-39,0,0,-0.102979,0.087695,0.138896,1.50571,-0.138617,1.44986e-37,1.17549e-38,-0.0882993,0.12394,-0.138305,1.51201,0.224267,-3.14045e-38,-2.00701e-39
9.52658e-37,9.85118e-37,-1.74582e-36,-4.49482e-39,0,0,-0.217985,0.154433,0.148921,1.71217,-0.169473,3.927e-39,0,-0.204757,0.210419,-0.136687,1.73316,0.329598,-5.49144e-38,-2.00701e-39
-1.55983e-35,-1.25566e-35,-4.75509e-36,1.13055e-37,0,0,-0.24342,0.179417,0.148835,1.74608,-0.189166,4.74125e-37,6.11257e-37,-0.229605,0.234436,-0.127006,1.77214,0.382219,2.13151e-36,-1.22452e-36
-2.23691e-35,-3.52878e-36,1.02912e-35,-2.80736e-37,0,0,-0.248296,0.191315,0.149384,1.75256,-0.204147,-1.26561e-36,7.64071e-37,-0.234446,0.238582,-0.121695,1.78298,0.411481,-3.60491e-36,-9.42402e-37
-9.09325e-37,-1.56599e-35,7.73336e-36,-2.77108e-38,0,0,-0.234246,0.180386,0.148113,1.73187,-0.196431,-2.13547e-36,-2.35099e-39,-0.221488,0.2263,-0.131691,1.76257,0.379507,-5.27463e-37,-3.87569e-37
-6.60392e-35,-4.77744e-35,-7.75342e-35,-1.67859e-37,0,0,-0.245415,0.194187,0.147598,1.74613,-0.206875,1.93409e-36,1.77006e-36,-0.2338,0.238013,-0.124672,1.78096,0.413827,1.72455e-36,1.80261e-36
-1.14528e-34,-4.10741e-35,-2.60863e-35,3.27125e-38,0,0,-0.24649,0.200072,0.148265,1.74921,-0.213674,1.23657e-35,-5.01724e-37,-0.237462,0.23994,-0.12069,1.78671,0.431596,-7.21487e-36,-2.12739e-36
-2.25963e-35,-2.81578e-34,-4.77901e-35,1.16565e-36,0,0,-0.24549,0.203827,0.147662,1.74835,-0.22005,2.96523e-35,-1.9068e-36,-0.241037,0.239366,-0.117701,1.79293,0.441884,-1.47662e-35,-3.82491e-36
2.80757e-36,2.84028e-36,-1.66215e-35,1.55705e-37,0,0,-0.245177,0.204006,0.147901,1.74706,-0.221352,4.15399e-37,-3.60449e-37,-0.241712,0.238305,-0.116537,1.7934,0.442564,-7.3242e-37,4.55733e-37
1.62377e-35,2.81445e-36,-7.41339e-35,-5.25682e-37,0,0,-0.244725,0.207341,0.148944,1.7471,-0.225678,-5.95457e-36,2.16195e-36,-0.245497,0.23711,-0.112576,1.79843,0.453604,-3.7488e-36,-5.42543e-37
5.3415e-35,-2.98665e-34,6.07873e-35,3.88371e-37,0,0,-0.244564,0.210741,0.150103,1.74813,-0.231835,-4.44391e-36,5.97766e-36,-0.245453,0.236562,-0.109244,1.79933,0.459911,2.31911e-36,6.71568e-37
-1.39012e-35,-2.37213e-35,1.22884e-35,1.64552e-37,0,0,-0.244303,0.211416,0.150504,1.7484,-0.233194,8.05208e-37,3.17995e-37,-0.24659,0.234455,-0.107431,1.80068,0.463187,8.79126e-37,1.10447e-36
-8.10093e-35,9.71094e-35,-1.32864e-34,-5.53776e-37,0,0,-0.244477,0.210802,0.150862,1.74991,-0.232026,-1.51159e-36,-4.15749e-36,-0.247348,0.233963,-0.10519,1.80192,0.466586,-1.13557e-37,7.62119e-38
-1.83964e-34,-8.65156e-36,-1.84746e-34,-9.39075e-37,0,0,-0.24448,0.2097,0.151092,1.75243,-0.231072,-1.64945e-35,1.60063e-36,-0.246909,0.232855,-0.103027,1.80018,0.469524,2.68202e-35,-2.11451e-36
-7.62253e-36,-2.35782e-35,2.65884e-35,-2.82067e-37,0,0,-0.245083,0.209906,0.150239,1.75278,-0.231841,1.16719e-36,-4.18414e-37,-0.246615,0.231705,-0.102855,1.80142,0.473599,-4.51616e-37,7.79918e-37
-7.90792e-35,5.16674e-35,-9.4813e-35,-8.12349e-38,0,0,-0.24549,0.209772,0.150592,1.75299,-0.232439,2.14072e-36,-3.05757e-36,-0.246988,0.229968,-0.10184,1.80231,0.474216,-1.35476e-35,-1.83158e-36
-1.57752e-35,6.79484e-36,1.02707e-35,6.76785e-37,0,0,-0.245689,0.20864,0.151815,1.75359,-0.231661,-8.26675e-37,-1.85163e-37,-0.248134,0.227754,-0.099773,1.80236,0.472314,-1.34376e-36,-8.39693e-37
-3.90989e-35,-4.76694e-35,-1.10276e-36,-4.55838e-37,0,0,-0.245991,0.209059,0.151663,1.75353,-0.235219,-6.27832e-36,-8.20599e-37,-0.246181,0.22564,-0.0995725,1.79909,0.47019,1.35402e-36,-1.10913e-36
-4.13609e-35,1.6955e-35,4.25979e-36,-1.41464e-37,0,0,-0.246396,0.208801,0.151879,1.75395,-0.236427,-3.71014e-36,6.30042e-37,-0.245605,0.223969,-0.0994476,1.79931,0.469632,4.64952e-36,-1.55079e-36
-4.68575e-36,-3.18857e-36,2.97726e-36,-8.98678e-37,0,0,-0.246627,0.207378,0.153216,1.75458,-0.236119,4.62398e-36,8.06727e-37,-0.246209,0.219957,-0.0990102,1.79772,0.462073,-8.27564e-39,-8.55983e-37
-1.74234e-34,-1.33207e-34,-8.53508e-35,-1.91201e-36,0,0,-0.246058,0.205551,0.153211,1.75584,-0.234852,1.6126e-35,-3.95682e-37,-0.250724,0.217597,-0.0976891,1.80099,0.456216,-4.46844e-36,4.1078e-36
-3.13621e-35,-5.0133e-35,-7.1028e-36,8.14882e-37,0,0,-0.246915,0.204937,0.151773,1.7564,-0.234616,9.16334e-36,2.41159e-37,-0.252126,0.216758,-0.0973222,1.8038,0.454359,5.62571e-36,-2.45606e-36
-1.28156e-34,1.09588e-34,2.87224e-36,7.81942e-38,0,0,-0.24766,0.204598,0.149687,1.75504,-0.23372,-1.46692e-35,-2.37042e-36,-0.252841,0.214109,-0.0966863,1.80573,0.450132,2.15764e-38,3.46042e-36
