-1.41107e-36,1.80658e-36,-3.57117e-36,9.69932e-38,0,0,-0.102979,0.0876951,-0.138896,1.50571,-0.138617,4.95112e-37,-5.52894e-38,-0.0882993,0.123941,-0.138305,1.51201,-0.224267,-1.88004e-37,1.0337e-39
-3.8561e-36,-1.955e-36,5.66575e-37,-1.0578e-37,0,0,-0.21747,0.156892,-0.145767,1.7053,-0.188439,-2.68959e-37,-1.43451e-37,-0.201916,0.208426,-0.134164,1.72777,-0.340127,2.35855e-38,2.30255e-37
-9.45159e-38,-4.50368e-37,-2.16268e-35,-9.25553e-38,0,0,-0.240667,0.176936,-0.146706,1.73593,-0.200307,-1.7492e-37,1.05555e-36,-0.228846,0.231294,-0.123642,1.76931,-0.397028,-9.4032e-37,-6.63121e-37
-9.45159e-38,-4.50368e-37,-2.91499e-35,7.36172e-39,0,0,-0.245118,0.181771,-0.149789,1.74482,-0.193782,-1.65604e-36,1.85687e-37,-0.237105,0.235288,-0.118268,1.78302,-0.421709,1.03451e-36,4.72701e-37
4.9272e-36,-5.64135e-36,-1.00035e-35,-6.50781e-38,0,0,-0.233055,0.167592,-0.149925,1.72978,-0.176976,8.57164e-37,-3.76199e-37,-0.222403,0.222937,-0.127819,1.75983,-0.374706,1.18305e-38,2.7801e-37
-7.11551e-36,-1.57132e-36,-1.15871e-35,1.89257e-38,0,0,-0.245427,0.18266,-0.14759,1.74879,-0.192471,-7.64133e-38,-4.37678e-37,-0.234324,0.234183,-0.120578,1.77912,-0.405034,-1.58616e-37,6.38519e-37
-9.20747e-37,-4.23377e-36,4.27136e-36,-1.36106e-38,0,0,-0.247123,0.186546,-0.147996,1.75155,-0.199254,-9.73606e-38,1.47331e-37,-0.235738,0.234955,-0.117476,1.78222,-0.417353,-2.67349e-37,-3.9249e-38
-2.33966e-35,-6.74793e-36,-4.51423e-36,-1.4052e-37,0,0,-0.24731,0.187403,-0.148717,1.75189,-0.19736,-1.8879e-36,-4.67353e-38,-0.236193,0.234608,-0.11681,1.78281,-0.418999,-1.70997e-36,-4.03074e-37
7.09253e-36,-9.46868e-36,-1.05614e-36,4.80956e-38,0,0,-0.247783,0.190799,-0.149447,1.75188,-0.203677,-2.40969e-37,-1.39441e-37,-0.235225,0.23495,-0.118406,1.78371,-0.419034,1.04923e-36,1.87102e-39
-1.7813e-35,6.71347e-36,-1.26374e-35,4.82716e-37,0,0,-0.248542,0.19452,-0.148899,1.7526,-0.210024,6.49392e-37,5.15485e-38,-0.237174,0.234815,-0.117041,1.78637,-0.428724,7.12487e-37,-2.48739e-38
